FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-12
M,Monthly,AFG,Afghanistan,WB_BPS_REMOTE_WORKERS,Share of employees working remotely at the time of the interview (no micro firms included) (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,2.99,,,,,,,,,,,,,,,
M,Monthly,AFG,Afghanistan,WB_BPS_REMOTE_WORKERS,Share of employees working remotely at the time of the interview (no micro firms included) (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,0.72,,,,,,,,,,,,,,,
M,Monthly,AFG,Afghanistan,WB_BPS_REMOTE_WORKERS,Share of employees working remotely at the time of the interview (no micro firms included) (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_AGR,Sector: Agriculture,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,0.91,,,,,,,,,,,,,,,
M,Monthly,AFG,Afghanistan,WB_BPS_REMOTE_WORKERS,Share of employees working remotely at the time of the interview (no micro firms included) (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,2.37,,,,,,,,,,,,,,,
M,Monthly,AFG,Afghanistan,WB_BPS_REMOTE_WORKERS,Share of employees working remotely at the time of the interview (no micro firms included) (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,2.04,,,,,,,,,,,,,,,
M,Monthly,AFG,Afghanistan,WB_BPS_SALESNORMAL,Sales expectation in 6 months relative to 2019 in most likely scenario (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-40.56,,,,,,,,,,,,,,,
M,Monthly,AFG,Afghanistan,WB_BPS_SALESNORMAL,Sales expectation in 6 months relative to 2019 in most likely scenario (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-47.47,,,,,,,,,,,,,,,
M,Monthly,AFG,Afghanistan,WB_BPS_SALESNORMAL,Sales expectation in 6 months relative to 2019 in most likely scenario (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-52.39,,,,,,,,,,,,,,,
M,Monthly,AFG,Afghanistan,WB_BPS_SALESNORMAL,Sales expectation in 6 months relative to 2019 in most likely scenario (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_AGR,Sector: Agriculture,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-40.74,,,,,,,,,,,,,,,
M,Monthly,AFG,Afghanistan,WB_BPS_SALESNORMAL,Sales expectation in 6 months relative to 2019 in most likely scenario (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-48.83,,,,,,,,,,,,,,,
M,Monthly,AFG,Afghanistan,WB_BPS_SALESNORMAL,Sales expectation in 6 months relative to 2019 in most likely scenario (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,-49.35,,,,,,,,,,,,,,,
M,Monthly,AFG,Afghanistan,WB_BPS_USE_DIGITAL,Share of firms that started or increased the use of digital platforms (no micro firms included) (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,50.0,,,,,,,,,,,,,,,
M,Monthly,AFG,Afghanistan,WB_BPS_USE_DIGITAL,Share of firms that started or increased the use of digital platforms (no micro firms included) (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,49.29,,,,,,,,,,,,,,,
M,Monthly,AFG,Afghanistan,WB_BPS_USE_DIGITAL,Share of firms that started or increased the use of digital platforms (no micro firms included) (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,50.49,,,,,,,,,,,,,,,
M,Monthly,AFG,Afghanistan,WB_BPS_USE_DIGITAL,Share of firms that started or increased the use of digital platforms (no micro firms included) (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_AGR,Sector: Agriculture,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,61.76,,,,,,,,,,,,,,,
M,Monthly,AFG,Afghanistan,WB_BPS_USE_DIGITAL,Share of firms that started or increased the use of digital platforms (no micro firms included) (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,40.85,,,,,,,,,,,,,,,
M,Monthly,AFG,Afghanistan,WB_BPS_USE_DIGITAL,Share of firms that started or increased the use of digital platforms (no micro firms included) (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,50.0,,,,,,,,,,,,,,,
M,Monthly,ARG,Argentina,WB_BPS_ACCESS,Share of establishments that received or expect to receive public assistance in the near future (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,67.21,,,
M,Monthly,ARG,Argentina,WB_BPS_ACCESS,Share of establishments that received or expect to receive public assistance in the near future (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,64.83,,,
M,Monthly,ARG,Argentina,WB_BPS_ACCESS,Share of establishments that received or expect to receive public assistance in the near future (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_MI,Size: Micro (0-4),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,30.4,,,
M,Monthly,ARG,Argentina,WB_BPS_ACCESS,Share of establishments that received or expect to receive public assistance in the near future (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,66.32,,,
M,Monthly,ARG,Argentina,WB_BPS_ACCESS,Share of establishments that received or expect to receive public assistance in the near future (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,52.38,,,
M,Monthly,ARG,Argentina,WB_BPS_ACCESS,Share of establishments that received or expect to receive public assistance in the near future (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,41.06,,,
M,Monthly,ARG,Argentina,WB_BPS_ACCESS,Share of establishments that received or expect to receive public assistance in the near future (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,41.76,,,
M,Monthly,ARG,Argentina,WB_BPS_ACCESS,Share of establishments that received or expect to receive public assistance in the near future (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,43.58,,,
M,Monthly,ARG,Argentina,WB_BPS_ARREARS,Share of establishments in arrears or expect to fall in next 6 months (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,16.75,,,
M,Monthly,ARG,Argentina,WB_BPS_ARREARS,Share of establishments in arrears or expect to fall in next 6 months (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,9.85,,,
M,Monthly,ARG,Argentina,WB_BPS_ARREARS,Share of establishments in arrears or expect to fall in next 6 months (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_MI,Size: Micro (0-4),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,18.27,,,
M,Monthly,ARG,Argentina,WB_BPS_ARREARS,Share of establishments in arrears or expect to fall in next 6 months (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,17.48,,,
M,Monthly,ARG,Argentina,WB_BPS_ARREARS,Share of establishments in arrears or expect to fall in next 6 months (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,22.27,,,
M,Monthly,ARG,Argentina,WB_BPS_ARREARS,Share of establishments in arrears or expect to fall in next 6 months (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,15.62,,,
M,Monthly,ARG,Argentina,WB_BPS_ARREARS,Share of establishments in arrears or expect to fall in next 6 months (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,16.65,,,
M,Monthly,ARG,Argentina,WB_BPS_ARREARS,Share of establishments in arrears or expect to fall in next 6 months (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,17.41,,,
M,Monthly,ARG,Argentina,WB_BPS_CHANGE_SALES,Average percentage change in monthly sales compared to 1 year before the interview (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,7.94,,,
M,Monthly,ARG,Argentina,WB_BPS_CHANGE_SALES,Average percentage change in monthly sales compared to 1 year before the interview (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,9.41,,,
M,Monthly,ARG,Argentina,WB_BPS_CHANGE_SALES,Average percentage change in monthly sales compared to 1 year before the interview (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_MI,Size: Micro (0-4),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,-10.3,,,
M,Monthly,ARG,Argentina,WB_BPS_CHANGE_SALES,Average percentage change in monthly sales compared to 1 year before the interview (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,-5.46,,,
M,Monthly,ARG,Argentina,WB_BPS_CHANGE_SALES,Average percentage change in monthly sales compared to 1 year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,7.55,,,
M,Monthly,ARG,Argentina,WB_BPS_CHANGE_SALES,Average percentage change in monthly sales compared to 1 year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,-7.32,,,
M,Monthly,ARG,Argentina,WB_BPS_CHANGE_SALES,Average percentage change in monthly sales compared to 1 year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,-12.91,,,
M,Monthly,ARG,Argentina,WB_BPS_CHANGE_SALES,Average percentage change in monthly sales compared to 1 year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,-7.28,,,
M,Monthly,ARG,Argentina,WB_BPS_COV7B,Average percentage of sales that represent cancelled orders (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,4.84,,,
M,Monthly,ARG,Argentina,WB_BPS_COV7B,Average percentage of sales that represent cancelled orders (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,2.96,,,
M,Monthly,ARG,Argentina,WB_BPS_COV7B,Average percentage of sales that represent cancelled orders (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_MI,Size: Micro (0-4),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,5.37,,,
M,Monthly,ARG,Argentina,WB_BPS_COV7B,Average percentage of sales that represent cancelled orders (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,3.85,,,
M,Monthly,ARG,Argentina,WB_BPS_COV7B,Average percentage of sales that represent cancelled orders (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,3.74,,,
M,Monthly,ARG,Argentina,WB_BPS_COV7B,Average percentage of sales that represent cancelled orders (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,3.49,,,
M,Monthly,ARG,Argentina,WB_BPS_COV7B,Average percentage of sales that represent cancelled orders (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,5.84,,,
M,Monthly,ARG,Argentina,WB_BPS_COV7B,Average percentage of sales that represent cancelled orders (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,4.75,,,
M,Monthly,ARG,Argentina,WB_BPS_DIRECT_TRADE,Share of firms that imported or exported in the last 2 years (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,42.13,,,
M,Monthly,ARG,Argentina,WB_BPS_DIRECT_TRADE,Share of firms that imported or exported in the last 2 years (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,33.08,,,
M,Monthly,ARG,Argentina,WB_BPS_DIRECT_TRADE,Share of firms that imported or exported in the last 2 years (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_MI,Size: Micro (0-4),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,3.33,,,
M,Monthly,ARG,Argentina,WB_BPS_DIRECT_TRADE,Share of firms that imported or exported in the last 2 years (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,17.94,,,
M,Monthly,ARG,Argentina,WB_BPS_DIRECT_TRADE,Share of firms that imported or exported in the last 2 years (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,14.14,,,
M,Monthly,ARG,Argentina,WB_BPS_DIRECT_TRADE,Share of firms that imported or exported in the last 2 years (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,10.55,,,
M,Monthly,ARG,Argentina,WB_BPS_DIRECT_TRADE,Share of firms that imported or exported in the last 2 years (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,8.41,,,
M,Monthly,ARG,Argentina,WB_BPS_DIRECT_TRADE,Share of firms that imported or exported in the last 2 years (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,10.12,,,
M,Monthly,ARG,Argentina,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,37.13,,,
M,Monthly,ARG,Argentina,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,39.12,,,
M,Monthly,ARG,Argentina,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_MI,Size: Micro (0-4),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,51.83,,,
M,Monthly,ARG,Argentina,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,WB_BPS_SIZE_S,Size: Small (5-19),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,47.51,,,
M,Monthly,ARG,Argentina,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_MGF,Sector: Manufacturing,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,38.66,,,
M,Monthly,ARG,Argentina,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_OS,Sector: Other Services,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,45.84,,,
M,Monthly,ARG,Argentina,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,WB_BPS_SECTOR_RET,Sector: Retail,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,55.8,,,
M,Monthly,ARG,Argentina,WB_BPS_DROPSALES,Percentage of establishments with decreased monthly sales year before the interview (Business Pulse Surveys),PT,Percentage,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,49.51,,,
M,Monthly,ARG,Argentina,WB_BPS_EXPECTATIONS_SALES,Weighted average of sales expectation in 6 months relative to 2019 (Business Pulse Surveys),NUMBER,Number,WB_BPS_SIZE_L,Size: Large (100+),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,13.7,,,
M,Monthly,ARG,Argentina,WB_BPS_EXPECTATIONS_SALES,Weighted average of sales expectation in 6 months relative to 2019 (Business Pulse Surveys),NUMBER,Number,WB_BPS_SIZE_M,Size: Medium (20-99),_Z,Not Applicable,_Z,Not Applicable,WB_BPS,COVID-19 Business Pulse Surveys,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,7.37,,,
